,Script_Name,trnx,open,high,low,volume,cls,Gain,ema5,ema9,ema12,ema21,ema25,ema26,ema50,ema100,ema200,MACD,Signal,MACDS
0,CHOLAFIN,2021-01-04,415.0,446.55,414.2,15940056,443.25,28.25,,,,,,,,,,,,
1,CHOLAFIN,2021-01-05,432.0,439.0,430.0,5502895,437.25,5.25,,,,,,,,,,,,
2,CHOLAFIN,2021-01-06,438.95,446.4,430.45,5684264,434.85,-4.099999999999966,,,,,,,,,,,,
3,CHOLAFIN,2021-01-07,437.85,440.25,428.8,4227651,431.35,-6.5,,,,,,,,,,,,
4,CHOLAFIN,2021-01-08,435.05,437.45,427.7,3344933,431.8,-3.25,433.69336492891,,,,,,,,,,,
5,CHOLAFIN,2021-01-11,434.8,434.8,423.6,2062482,426.8,-8.0,431.17443609022564,,,,,,,,,,,
6,CHOLAFIN,2021-01-12,425.1,451.0,418.1,6187578,443.05,17.94999999999999,435.3790432248665,,,,,,,,,,,
7,CHOLAFIN,2021-01-13,447.4,448.75,419.7,5255513,427.9,-19.5,432.7848057097542,,,,,,,,,,,
8,CHOLAFIN,2021-01-14,431.25,441.35,423.35,4779868,426.15,-5.100000000000023,430.51413854259044,431.7043690910779,,,,,,,,,,
9,CHOLAFIN,2021-01-15,427.1,430.05,417.4,2959135,424.1,-3.0,428.3383610512711,430.00054898165655,,,,,,,,,,
10,CHOLAFIN,2021-01-18,426.65,426.65,402.55,5385397,409.25,-17.399999999999977,421.9011533475349,425.4604474317805,,,,,,,,,,
11,CHOLAFIN,2021-01-19,410.7,447.0,410.7,13734366,437.95,27.25,427.29232049227744,428.14267953182383,428.7040022075346,,,,,,,,,
12,CHOLAFIN,2021-01-20,441.05,458.9,432.05,9187097,457.45,16.399999999999977,437.39679947620976,434.3451267683187,433.6953994699017,,,,,,,,,
13,CHOLAFIN,2021-01-21,459.0,464.85,427.8,9421726,431.7,-27.30000000000001,435.49133918727983,433.7917642748157,433.3556466497069,,,,,,,,,
14,CHOLAFIN,2021-01-22,434.35,443.85,420.2,9357221,422.15,-12.200000000000045,431.0340471931713,431.3785023130417,431.4785090019049,,,,,,,,,
15,CHOLAFIN,2021-01-25,435.0,449.5,416.2,9914676,420.6,-14.399999999999977,427.5507283221717,429.1603668887438,429.6807496171387,,,,,,,,,
16,CHOLAFIN,2021-01-27,422.45,430.75,408.7,5084464,410.5,-11.949999999999989,421.86137775592886,425.3423187092018,426.54674394005974,,,,,,,,,
17,CHOLAFIN,2021-01-28,401.0,414.2,397.5,3748093,405.25,4.25,416.3205026624184,421.2501367711562,423.0999064086885,,,,,,,,,
18,CHOLAFIN,2021-01-29,413.0,427.25,390.65,7562596,397.85,-15.149999999999977,410.1608898834682,416.50167689815817,419.0456985953427,,,,,,,,,
19,CHOLAFIN,2021-02-01,402.0,448.9,402.0,10811519,442.95,40.94999999999999,421.0938811194477,421.8530385174243,422.85824231430615,,,,,,,,,
20,CHOLAFIN,2021-02-02,447.05,475.0,434.0,10099741,439.1,-7.949999999999989,427.0971243111516,425.334542015954,425.4341290303287,426.2815220822352,,,,,,,,
