,Script_Name,trnx,open,high,low,volume,cls,Gain,ema5,ema9,ema12,ema21,ema25,ema26,ema50,ema100,ema200,MACD,Signal,MACDS
0,IEX,2021-01-04,221.75,230.1,218.25,1842823,228.9,7.150000000000006,,,,,,,,,,,,
1,IEX,2021-01-05,228.9,228.9,219.7,1385288,220.2,-8.700000000000017,,,,,,,,,,,,
2,IEX,2021-01-06,220.0,224.5,220.0,649643,222.0,2.0,,,,,,,,,,,,
3,IEX,2021-01-07,225.0,225.7,220.5,581843,222.2,-2.8000000000000114,,,,,,,,,,,,
4,IEX,2021-01-08,223.6,225.2,221.85,1620167,223.2,-0.4000000000000057,222.83033175355447,,,,,,,,,,,
5,IEX,2021-01-11,224.9,227.35,223.25,1192628,225.25,0.3499999999999943,223.7145112781955,,,,,,,,,,,
6,IEX,2021-01-12,226.0,227.7,222.3,1001594,225.75,-0.25,224.4351869839728,,,,,,,,,,,
7,IEX,2021-01-13,226.9,226.9,222.0,859334,223.35,-3.5500000000000114,224.05877081681206,,,,,,,,,,,
8,IEX,2021-01-14,224.85,231.55,223.35,1046349,230.05,5.200000000000017,226.1091831412029,225.3567784913018,,,,,,,,,,
9,IEX,2021-01-15,230.0,238.7,225.6,1081474,234.65,4.650000000000006,229.00636363636366,227.43899958001845,,,,,,,,,,
10,IEX,2021-01-18,238.0,253.25,231.5,3428109,240.1,2.0999999999999943,232.74749370356201,230.20915412776336,,,,,,,,,,
11,IEX,2021-01-19,238.5,244.5,235.1,1025087,243.25,4.75,236.27552086395056,233.00978090916112,231.81364849700134,,,,,,,,,
12,IEX,2021-01-20,244.7,248.5,241.55,3323544,245.55,0.8500000000000227,239.38298075631837,235.66372695412528,234.19880095481412,,,,,,,,,
13,IEX,2021-01-21,248.9,248.9,238.0,679039,240.6,-8.300000000000011,239.79004824208528,236.69639895835329,235.28872077339415,,,,,,,,,
14,IEX,2021-01-22,250.0,250.75,230.65,2500681,232.95,-17.05000000000001,237.50481346611681,235.91979483835905,234.89694500634823,,,,,,,,,
15,IEX,2021-01-25,236.45,239.85,225.25,1033044,232.05,-4.399999999999977,235.68376988326406,235.1234199092241,234.42646489715497,,,,,,,,,
16,IEX,2021-01-27,232.6,245.8,227.0,1125438,242.95,10.349999999999994,238.10830739556175,236.72479570455494,235.81915329225447,,,,,,,,,
17,IEX,2021-01-28,239.0,249.4,237.5,2238459,248.35,9.349999999999994,241.52451647232348,239.09248913667855,237.84724701651956,,,,,,,,,
18,IEX,2021-01-29,250.2,251.0,242.0,1123676,246.25,-3.9499999999999886,243.10038851304597,240.5449230885571,239.19642060345686,,,,,,,,,
19,IEX,2021-02-01,249.0,249.4,244.45,976795,247.45,-1.5500000000000114,244.5506951574708,241.94204620368583,240.5128001016306,,,,,,,,,
20,IEX,2021-02-02,248.9,255.5,244.15,2877324,251.15,2.25,246.75090454899498,243.80078076330983,242.19982329481746,239.4029369033942,,,,,,,,
21,IEX,2021-02-03,255.9,255.9,249.2,955405,252.25,-3.6500000000000057,248.58418139661418,245.5031861452037,243.7862106688392,240.73441893708264,,,,,,,,
22,IEX,2021-02-04,253.0,258.55,251.7,699583,257.45,4.449999999999989,251.53971761683806,247.9067369760171,245.93440095794034,242.44505826423656,,,,,,,,
23,IEX,2021-02-05,259.5,264.7,254.2,2755483,259.95,0.44999999999998863,254.34331162032512,250.32681809075578,248.1304976171816,244.2162365371659,,,,,,,,
24,IEX,2021-02-08,263.0,264.7,254.6,1466997,256.45,-6.550000000000011,255.04556889109912,251.55609856292446,249.43037999633998,245.44148211564692,244.39034872137864,,,,,,,
25,IEX,2021-02-09,257.25,282.4,256.65,6022455,272.4,15.149999999999977,260.83053199196576,255.73751641033536,253.0106837064378,248.11672383698425,246.8521492228588,246.5881814937398,,,,6.422502212697992,6.422502212697992,0.0
26,IEX,2021-02-10,272.0,286.0,268.55,3867745,270.65,-1.3500000000000227,264.10374560629924,258.7272418408011,255.75458952590796,250.33435960986253,248.92107756854887,248.62559583974854,,,,7.1289936861594185,6.563800507390278,0.5651931787691407
27,IEX,2021-02-11,272.0,323.0,271.45,12417564,300.55,28.55000000000001,276.2526396255496,267.10800422469515,262.71089947514747,255.23956091563437,253.36506834961006,252.97613520453032,,,,9.734764270617148,7.197993260035652,2.5367710105814965
28,IEX,2021-02-12,303.0,312.0,294.0,5063230,298.3,-4.699999999999989,283.6018172403561,273.3560717960245,268.22958334451926,259.41752251547877,257.19779071562186,256.737115172234,,,,11.492468172285271,8.056888242485575,3.4355799297996956
29,IEX,2021-02-15,300.5,302.45,288.0,1894111,291.5,-9.0,286.2345585569003,276.989355223849,271.83365085312164,262.5114180551516,260.0993045685193,259.596279835556,,,,12.237371017565636,8.892984797501589,3.344386220064047
30,IEX,2021-02-16,291.5,294.0,276.6,1549200,277.2,-14.300000000000011,283.2230285676568,277.03152594293647,272.6639219887659,263.92013604083684,261.53479634112904,261.0324057379047,,,,11.631516250861182,9.440691088173507,2.190825162687675
31,IEX,2021-02-17,277.0,294.0,277.0,3034737,283.9,6.899999999999977,283.44868623480505,278.40630997047265,274.4008317695981,265.82679114945427,263.39912092247266,262.8840628812027,,,,11.516768888395404,9.855906648217887,1.6608622401775168
32,IEX,2021-02-18,286.4,302.25,284.7,2648351,297.85,11.450000000000045,288.24913157424896,282.29751432014285,278.0230110827973,268.86897870669884,266.2525242542586,265.6959598415848,,,,12.32705124121253,10.350135566816817,1.9769156743957126
33,IEX,2021-02-19,296.8,300.9,290.0,1016429,295.2,-1.6000000000000227,290.5660901029628,284.87932058742007,280.67467784034386,271.3602214153195,268.636038763102,268.05366348189983,,,,12.621014358444029,10.80431132514226,1.8167030333017689
34,IEX,2021-02-22,293.8,305.0,290.1,3686573,295.25,1.4499999999999886,292.1273944742189,286.9542981808454,282.92353172200734,273.61215241243326,270.81560834505325,270.214343534996,,,,12.709188187011364,11.18528669751608,1.5239014894952838
35,IEX,2021-02-23,299.7,304.0,295.0,2136311,297.85,-1.849999999999966,294.03493052282744,289.13414594572015,285.2255385305645,275.88925553067133,273.01865441271025,272.39819177009423,,,,12.827346760470277,11.51369871010692,1.3136480503633567
